CODREG,REGIONE,CODPRO,PROVINCIA,CODCOM,COMUNE,PROCOM,SEZ2011,NSEZ,ACE,CODLOC,CODASC,P1,A46,A47,PF1,E3,E27,COD_ISTAT,LOC2011,TIPO_LOC,COM_ASC,Shape_Leng,Shape_Area
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060295","60295","42","10002","4","15","0","6","7","6","9","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","1164.324451879999970","59626.101065299997572"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060296","60296","44","10002","4","342","19","121","160","41","133","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","883.012736130999883","47669.449812200000451"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060297","60297","42","10002","4","620","8","236","249","9","256","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","618.802837917000033","23442.613364699998783"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060299","60299","43","10002","4","35","7","12","21","7","32","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","205.433399906000005","1701.722060040000088"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060300","60300","25","10002","2","303","27","111","151","8","137","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","388.196138512999994","8032.454813870000180"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060301","60301","14","10002","1","0","0","0","0","1","1","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","395.863007443000015","10114.935597199999393"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060302","60302","11","10002","1","307","56","76","143","10","166","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","447.331704870999999","11755.974029599999994"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060303","60303","11","10002","1","259","49","75","130","16","95","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","478.245171770000013","13124.708106699999917"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060304","60304","22","10002","2","87","4","31","39","17","46","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","441.007231025000010","11548.898052500000631"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060305","60305","22","10002","2","90","9","25","38","8","35","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","378.622743581000009","6552.791962259999309"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060306","60306","11","10002","1","270","35","95","135","29","157","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","552.875012843000036","14367.125630900000033"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060307","60307","11","10002","1","13","5","0","5","2","6","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","999.691627141000026","55113.364715700001398"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060308","60308","11","10002","1","619","85","188","296","61","278","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","999.254330817999971","48258.957629199998337"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060309","60309","22","10002","2","593","57","204","288","65","383","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","838.451440738999963","38033.477359200005594"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060310","60310","21","10002","2","277","22","106","142","16","204","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","462.853669926000009","13213.744805300000735"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060311","60311","22","10002","2","31","0","10","13","1","13","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","168.697235237000001","1706.445771409999907"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060312","60312","23","10002","2","92","14","29","51","13","60","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","313.101807812999994","5261.524762740000369"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060313","60313","11","10002","1","372","103","66","186","29","182","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","481.922802713000010","14400.251276000000871"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060314","60314","11","10002","1","250","31","80","116","21","165","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","484.099754392000023","12027.954065899999478"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060315","60315","21","10002","2","282","60","71","151","23","125","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","535.447034038999959","16862.781490900000790"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060316","60316","21","10002","2","73","2","25","31","9","30","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","346.344585090999999","5476.567074970000249"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060317","60317","11","10002","1","251","23","101","135","12","124","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","567.096165328999973","14049.827308899999480"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060318","60318","11","10002","1","87","33","9","44","9","46","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","394.539599119999991","7888.235087209999620"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060319","60319","53","10002","5","14","5","2","8","3","10","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017005.000000000000000","1485.302944260000004","108825.925203000006150"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060320","60320","53","10002","5","121","7","43","54","25","54","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017005.000000000000000","1306.713935140000103","101521.835221999994246"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060321","60321","53","10002","5","147","2","20","26","7","38","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017005.000000000000000","644.089426363000030","26827.604658600001130"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060323","60323","51","10002","5","38","4","11","21","11","25","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017005.000000000000000","1918.582074930000090","187396.433316000009654"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060324","60324","23","10002","2","134","6","43","55","23","60","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","3406.203255439999793","290541.422712999978103"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060325","60325","51","10002","5","17","0","6","6","7","8","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017005.000000000000000","1559.500766240000075","66300.801528399999370"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060326","60326","53","10002","5","0","0","0","0","0","0","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017005.000000000000000","754.365620293000120","18219.500434099998529"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060328","60328","53","10002","5","506","28","199","239","52","247","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017005.000000000000000","1288.282893970000032","47840.593668900000921"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060329","60329","23","10002","2","281","22","101","146","61","151","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","3687.596440970000003","132333.552518000011332"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060330","60330","53","10002","5","107","15","48","68","3","67","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017005.000000000000000","299.364059992000023","4879.599188019999929"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060331","60331","53","10002","5","46","3","21","24","6","24","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017005.000000000000000","223.207630222999995","2964.551543510000101"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060332","60332","53","10002","5","189","14","68","90","35","108","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017005.000000000000000","1885.095159810000041","120546.102169999998296"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060333","60333","0","40001","5","10","0","4","5","6","59","9048017.000000000000000","4801740001.000000000000000","4.000000000000000","48017005.000000000000000","1212.334437360000038","72443.727529700001469"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060334","60334","53","10002","5","55","2","26","29","14","29","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017005.000000000000000","322.526032088000022","5601.992515369999637"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060335","60335","53","10002","5","126","7","43","59","30","74","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017005.000000000000000","1234.082188749999887","93056.363371300001745"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060336","60336","32","10002","3","460","23","161","204","48","175","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.000000000000000","4100.190401210000346","202921.033659000007901"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060337","60337","0","40004","3","9","5","0","5","7","7","9048017.000000000000000","4801740004.000000000000000","4.000000000000000","48017003.000000000000000","3992.061065819999840","455866.096963000018150"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060338","60338","32","10002","3","0","0","0","0","0","0","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.000000000000000","1030.208934400000089","45128.627493499996490"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060339","60339","0","40004","3","97","0","39","41","27","77","9048017.000000000000000","4801740004.000000000000000","4.000000000000000","48017003.000000000000000","5970.962069709999923","1307361.013879999984056"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060340","60340","0","40004","3","69","5","23","34","24","54","9048017.000000000000000","4801740004.000000000000000","4.000000000000000","48017003.000000000000000","2931.266129799999817","358994.352542000007816"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060341","60341","0","40004","4","16","0","6","9","9","9","9048017.000000000000000","4801740004.000000000000000","4.000000000000000","48017003.999999992549419","4157.062346779999643","744250.654421000042930"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060342","60342","41","10002","4","272","12","63","85","32","93","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","4274.783054980000088","448197.245101000007708"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060343","60343","41","10002","4","491","33","179","225","86","256","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","2705.314980099999957","356141.790705999999773"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060344","60344","41","10002","4","31","0","7","9","4","11","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","1028.515030430000024","27841.199959699999454"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060345","60345","41","10002","4","45","1","19","20","1","22","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","279.202510104999988","4950.884296549999817"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060346","60346","41","10002","4","147","5","55","64","2","63","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","786.808714044999988","28741.199790099999518"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060347","60347","41","10002","4","360","35","122","177","35","232","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","870.989273367999999","38981.350271499999508"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060348","60348","41","10002","4","1222","88","402","532","50","538","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","1387.944202950000090","103117.694390000004205"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060349","60349","41","10002","4","613","37","233","295","66","300","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","1731.259558389999938","59946.128606600002968"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060350","60350","41","10002","4","34","0","16","18","7","19","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","2184.189337100000103","283693.318002999993041"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060352","60352","0","40005","4","2","1","0","1","2","3","9048017.000000000000000","4801740005.000000000000000","4.000000000000000","48017003.999999992549419","1359.136571790000062","100410.685815999997430"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060353","60353","13","10002","1","4","2","0","2","2","2","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","2467.922538020000047","105863.289554000002681"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060355","60355","44","10002","4","36","3","12","18","3","18","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","202.083449481999992","2345.302550760000031"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060357","60357","13","10002","1","123","29","46","84","25","119","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","286.481671944000027","3691.856907030000002"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060358","60358","13","10002","1","110","15","44","62","14","84","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","561.969960524000044","9884.215116179999313"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060359","60359","44","10002","4","53","5","17","25","3","24","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","218.550673095000008","2788.954787310000029"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060360","60360","13","10002","1","76","19","27","52","7","51","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","329.066182205000018","6220.817630470000040"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060361","60361","13","10002","1","301","50","97","154","42","158","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","1825.352637120000054","33258.675260999996681"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060362","60362","13","10002","1","198","13","56","79","16","99","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","693.406026790000055","27021.222686699999031"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060364","60364","41","10002","4","269","53","66","119","3","125","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","526.102831559000037","16997.115051799999492"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060366","60366","13","10002","1","94","17","26","45","13","52","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","610.957084981999969","9893.101283609999882"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060367","60367","13","10002","1","166","16","56","82","21","88","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","561.781182616000024","11666.175153400001363"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060368","60368","13","10002","1","151","29","48","89","31","78","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","269.307441752999978","3403.223406470000100"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060369","60369","13","10002","1","233","40","79","128","22","137","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","325.812025028999983","6545.086297920000106"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060370","60370","13","10002","1","61","7","24","33","7","31","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","259.909051905000013","2992.116465380000136"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060371","60371","13","10002","1","28","3","14","18","8","24","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","551.789657279000039","11337.842455399999380"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060372","60372","41","10002","4","245","30","72","113","36","118","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","1881.889096529999961","197108.322614000004251"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060374","60374","13","10002","1","101","11","24","45","9","78","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","395.211619655999982","6443.146003890001339"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060375","60375","41","10002","4","0","0","0","0","0","0","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","1065.820728030000055","66503.950151900004130"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060376","60376","13","10002","1","34","6","7","17","6","19","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","261.408650592000015","3348.455032370000026"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060377","60377","44","10002","4","118","18","42","61","3","61","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","472.125844605999987","8697.229828300000008"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060378","60378","0","40004","4","3","0","2","3","4","11","9048017.000000000000000","4801740004.000000000000000","4.000000000000000","48017003.999999992549419","2137.422655840000061","221055.301545000023907"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060379","60379","13","10002","1","248","29","83","125","36","132","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","600.802328937999960","14740.132633400000486"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060381","60381","13","10002","1","315","46","100","174","36","170","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","1538.406868840000016","92472.811036500002956"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060382","60382","13","10002","1","65","15","23","42","15","78","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","223.227396972000008","2828.738312030000088"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060383","60383","13","10002","1","60","6","22","36","9","54","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","283.560377232999997","2801.375786439999956"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060384","60384","44","10002","4","179","17","61","88","51","119","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","1944.979874639999935","182398.434085999993840"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060385","60385","13","10002","1","19","0","6","7","5","11","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","1788.191067239999938","30463.862234299998818"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060386","60386","44","10002","4","193","12","81","104","8","107","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","360.058177960000023","7899.451998960000310"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060387","60387","13","10002","1","61","7","13","24","7","22","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","1288.202550270000074","26744.285566499998822"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060388","60388","41","10002","4","127","7","44","57","14","60","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","898.817021941999997","45889.351363699999638"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060389","60389","44","10002","4","132","4","52","67","6","68","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","337.593244629000026","5973.971728620000249"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060390","60390","13","10002","1","209","13","84","103","18","99","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","673.872286501999952","25712.012686300000496"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060391","60391","44","10002","4","466","20","179","213","20","219","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","1047.299992649999922","42415.591184600001725"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060392","60392","41","10002","4","246","45","68","114","3","110","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","460.263437294000028","13329.746562300000733"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060393","60393","13","10002","1","305","50","116","182","59","241","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","403.902486388999989","9833.584162410001227"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060394","60394","13","10002","1","70","6","38","49","11","53","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","200.308795459000009","2185.398686089999956"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060395","60395","44","10002","4","53","21","9","32","7","31","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","520.713789484000017","13711.850401300000158"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060396","60396","44","10002","4","46","4","15","22","2","23","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","184.167105034999992","2067.046984470000098"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060397","60397","44","10002","4","101","5","45","53","5","54","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","381.051676805000000","9214.172474749999310"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060400","60400","41","10002","4","281","7","102","117","6","120","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","466.092051099999992","13005.057298300000184"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060401","60401","41","10002","4","88","3","27","32","3","33","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","524.300209142999961","13082.802990599999248"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060402","60402","31","10002","3","89","19","20","46","18","47","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.000000000000000","3734.557925969999815","334439.226283999974839"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060403","60403","13","10002","1","144","44","36","90","15","82","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","334.709563418000016","6915.348839039999802"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060404","60404","41","10002","4","157","2","55","58","1","58","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","366.921866351999995","7441.596169870000267"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060406","60406","41","10002","4","600","36","215","271","42","279","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","933.948754589000032","46555.831949999999779"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060407","60407","13","10002","1","71","7","32","40","9","51","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","345.746071820999987","7363.188556789999893"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060408","60408","13","10002","1","236","43","87","144","22","143","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","445.497479681000016","9398.202639450000788"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060409","60409","13","10002","1","295","54","62","134","29","143","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","1560.800682560000041","98995.073681499998202"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060410","60410","13","10002","1","79","29","17","46","10","67","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","288.281201404000001","4603.406077159999768"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060411","60411","24","10002","2","81","0","33","42","12","44","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","2237.473376689999895","186951.071621000010055"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060412","60412","13","10002","1","141","42","37","85","16","99","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","398.306577295000011","9202.981238590000430"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060413","60413","24","10002","2","12","2","4","6","2","2","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","740.585566803000120","27119.827843899998697"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060414","60414","41","10002","4","26","5","4","9","3","9","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","341.781325091999975","5508.387403020000420"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060415","60415","44","10002","4","241","14","84","116","18","127","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","604.966820365999979","20074.427361800000654"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060416","60416","13","10002","1","33","8","13","22","4","24","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","113.857155551999995","702.840101132999962"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060417","60417","24","10002","2","45","1","19","25","2","24","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","411.795255618999988","9114.197893390000900"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060418","60418","13","10002","1","138","16","50","74","18","75","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","469.467939441999988","7277.377176869999857"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060419","60419","13","10002","1","11","0","5","7","1","7","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","130.543118494999987","1069.088586739999982"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060420","60420","44","10002","4","152","13","59","76","4","77","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","377.402990303000024","8631.552928220000467"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060421","60421","13","10002","1","62","20","17","44","12","35","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","293.286970057000019","5071.930168619999677"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060422","60422","13","10002","1","2","2","0","2","1","6","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","88.556475420799998","350.237912520000009"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060423","60423","41","10002","4","166","4","66","72","1","72","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","375.473717539999996","8016.194116229999963"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060424","60424","24","10002","2","48","3","14","21","10","34","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","567.188819871999954","17390.214129600000888"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060425","60425","13","10002","1","237","50","74","143","40","167","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","728.747373271000015","18919.886604800001805"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060427","60427","41","10002","4","130","21","32","57","2","55","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","240.631477085999990","3741.518075469999985"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060428","60428","13","10002","1","10","2","3","7","1","14","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","55.075928079199997","156.650439306999999"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060429","60429","44","10002","4","234","5","103","114","25","112","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","639.901639533999969","16711.945549200001551"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060430","60430","12","10002","1","51","6","13","25","10","31","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","713.715829010999983","16635.089440299998387"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060431","60431","13","10002","1","90","13","39","58","15","132","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","228.180217222000010","3137.359182059999966"
