CODREG,REGIONE,CODPRO,PROVINCIA,CODCOM,COMUNE,PROCOM,SEZ2011,NSEZ,ACE,CODLOC,CODASC,P1,A46,A47,PF1,E3,E27
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061716","61716","56","10002","5","0","0","0","0","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061717","61717","56","10002","5","99","10","38","50","5","52"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061718","61718","0","40005","5","0","0","0","0","1","1"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061719","61719","56","10002","5","567","30","229","272","14","286"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061720","61720","56","10002","5","20","1","9","11","1","14"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061721","61721","23","10002","2","99","7","33","45","8","39"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061722","61722","52","10002","5","428","52","142","217","25","202"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061724","61724","56","10002","5","27","0","12","14","1","14"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061725","61725","56","10002","5","35","0","13","14","1","16"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061726","61726","52","10002","5","309","22","116","150","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061727","61727","54","10002","5","313","11","113","128","6","126"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061728","61728","23","10002","2","14","1","4","7","4","7"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061729","61729","56","10002","5","0","0","0","0","1","2"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061730","61730","54","10002","5","110","6","39","52","14","52"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061731","61731","54","10002","5","170","9","48","68","39","65"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061732","61732","55","10002","5","247","33","76","122","15","121"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061733","61733","56","10002","5","48","0","20","24","2","28"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061734","61734","55","10002","5","144","8","53","63","3","64"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061735","61735","23","10002","2","234","18","91","120","9","115"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061736","61736","52","10002","5","475","56","177","251","21","244"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061737","61737","52","10002","5","304","42","89","138","17","141"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061738","61738","52","10002","5","320","12","142","163","32","168"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061739","61739","55","10002","5","328","32","116","159","13","170"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061740","61740","56","10002","5","96","10","41","52","1","52"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061741","61741","56","10002","5","21","2","7","10","1","12"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061742","61742","23","10002","2","534","48","178","252","42","266"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061743","61743","51","10002","5","50","5","13","22","11","22"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061744","61744","23","10002","2","185","6","75","86","38","83"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061745","61745","54","10002","5","99","4","29","38","26","45"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061746","61746","56","10002","5","55","8","20","31","4","33"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061747","61747","56","10002","5","69","8","29","38","1","38"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061748","61748","54","10002","5","152","48","16","69","15","71"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061749","61749","56","10002","5","44","6","21","27","2","27"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061750","61750","55","10002","5","438","50","135","198","15","182"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061751","61751","54","10002","5","3","0","0","2","2","2"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061752","61752","0","40012","2","10","0","3","3","2","3"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061753","61753","56","10002","5","17","1","9","13","1","16"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061754","61754","56","10002","5","17","1","8","9","1","9"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061755","61755","52","10002","5","447","32","185","241","30","306"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061756","61756","54","10002","5","33","2","11","15","8","15"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061757","61757","54","10002","5","472","5","168","176","6","180"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061759","61759","52","10002","5","193","11","67","86","18","124"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061760","61760","56","10002","5","33","2","10","14","7","13"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061761","61761","54","10002","5","0","0","0","0","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061762","61762","54","10002","5","447","182","21","208","16","210"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061763","61763","56","10002","5","38","3","13","17","2","18"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061764","61764","54","10002","5","257","26","72","111","52","123"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061765","61765","56","10002","5","16","4","6","11","1","11"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061766","61766","54","10002","5","43","1","18","22","14","26"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061767","61767","54","10002","5","17","0","7","7","5","8"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061768","61768","23","10002","2","107","5","36","48","44","68"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061769","61769","56","10002","5","14","4","0","4","1","4"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061770","61770","51","10002","5","121","4","47","57","26","101"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061771","61771","52","10002","5","407","39","145","212","17","286"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061772","61772","56","10002","5","78","2","31","37","2","49"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061773","61773","54","10002","5","447","155","9","168","8","172"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061774","61774","56","10002","5","22","2","8","11","1","11"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061775","61775","54","10002","5","273","33","68","114","63","159"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061776","61776","54","10002","5","429","6","171","190","9","210"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061777","61777","54","10002","5","269","26","79","114","52","116"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061778","61778","0","40005","5","3","0","2","2","2","2"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061779","61779","55","10002","5","345","38","127","177","10","154"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061780","61780","52","10002","5","423","31","172","217","27","203"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061781","61781","56","10002","5","430","36","148","200","23","238"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061782","61782","52","10002","5","245","17","92","117","9","143"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061783","61783","56","10002","5","0","0","0","0","3","170"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061785","61785","54","10002","5","540","109","97","212","24","216"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061786","61786","55","10002","5","450","60","120","204","12","206"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061787","61787","23","10002","2","150","9","55","69","15","78"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061789","61789","54","10002","5","511","53","161","221","16","218"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061791","61791","23","10002","2","239","23","73","109","25","106"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061792","61792","55","10002","5","680","60","259","341","17","320"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061793","61793","23","10002","2","140","4","52","66","20","63"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061794","61794","52","10002","5","187","26","59","88","8","90"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061795","61795","56","10002","5","36","5","16","21","1","20"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061796","61796","56","10002","5","0","0","0","0","1","1"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061797","61797","54","10002","5","71","7","24","31","18","32"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061798","61798","52","10002","5","238","19","94","133","7","130"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061799","61799","56","10002","5","40","1","23","24","2","25"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061800","61800","55","10002","5","76","2","35","39","3","56"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061801","61801","56","10002","5","58","0","0","1","1","1"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061802","61802","55","10002","5","125","1","57","59","2","58"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061803","61803","56","10002","5","0","0","0","0","1","1"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061804","61804","52","10002","5","284","20","92","129","10","110"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061805","61805","55","10002","5","490","47","183","247","11","256"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061806","61806","54","10002","5","33","4","6","12","5","15"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061807","61807","0","40003","2","5","0","1","1","1","1"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061808","61808","56","10002","5","347","28","140","178","16","161"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061809","61809","56","10002","5","0","0","0","0","1","220"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061810","61810","56","10002","5","128","7","53","68","6","63"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061811","61811","54","10002","5","368","21","128","159","38","163"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061812","61812","54","10002","5","321","10","127","145","20","169"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061813","61813","23","10002","2","401","26","143","194","35","229"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061814","61814","55","10002","5","203","8","76","88","11","95"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061815","61815","55","10002","5","57","3","24","29","2","31"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061816","61816","56","10002","5","131","6","45","52","2","72"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061817","61817","56","10002","5","769","86","283","384","29","451"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061818","61818","51","10002","5","365","32","134","182","22","207"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061819","61819","55","10002","5","37","0","13","16","2","16"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061820","61820","52","10002","5","309","13","126","157","11","155"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061821","61821","54","10002","5","30","4","11","16","6","31"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061822","61822","23","10002","2","144","8","49","69","27","72"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061823","61823","55","10002","5","67","6","21","29","1","26"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061824","61824","56","10002","5","68","6","27","34","1","36"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061825","61825","56","10002","5","0","0","0","0","2","251"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061826","61826","54","10002","5","305","36","76","128","77","170"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061827","61827","51","10002","5","114","5","46","59","8","60"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061828","61828","55","10002","5","37","1","15","16","2","16"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061829","61829","54","10002","5","46","3","13","18","6","21"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061830","61830","54","10002","5","17","3","6","10","8","17"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061831","61831","23","10002","2","106","8","41","51","23","65"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061832","61832","23","10002","2","89","18","26","47","16","52"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061833","61833","55","10002","5","40","0","15","16","1","15"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061834","61834","55","10002","5","1422","180","466","699","51","700"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061835","61835","54","10002","5","4","0","2","2","1","2"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061836","61836","54","10002","5","99","4","34","40","20","47"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061837","61837","51","10002","5","147","11","58","76","8","92"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061838","61838","23","10002","2","167","14","55","78","32","92"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061839","61839","56","10002","5","104","20","34","54","1","59"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061840","61840","51","10002","5","214","19","83","111","34","117"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061841","61841","56","10002","5","131","5","54","66","5","62"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061842","61842","54","10002","5","256","16","90","114","30","117"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061843","61843","54","10002","5","327","28","90","123","62","127"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061844","61844","23","10002","2","292","29","109","151","29","150"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061845","61845","56","10002","5","53","29","2","32","1","31"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061846","61846","54","10002","5","281","18","93","119","18","146"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061847","61847","56","10002","5","67","29","2","32","1","32"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061848","61848","55","10002","5","23","2","7","10","7","19"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061849","61849","56","10002","5","55","28","2","30","1","32"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061850","61850","51","10002","5","460","11","178","207","20","265"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061851","61851","54","10002","5","132","9","48","58","36","63"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061852","61852","54","10002","5","369","17","125","156","66","162"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061853","61853","51","10002","5","339","21","131","166","14","147"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061854","61854","51","10002","5","172","24","75","108","10","93"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061855","61855","51","10002","5","221","12","82","107","22","136"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061856","61856","51","10002","5","444","44","168","238","33","236"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061857","61857","54","10002","5","142","9","39","54","46","53"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061858","61858","54","10002","5","415","25","134","169","70","157"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061859","61859","23","10002","2","119","7","47","60","13","59"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061860","61860","54","10002","5","320","26","94","133","51","132"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061861","61861","56","10002","5","49","31","1","33","1","37"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061862","61862","56","10002","5","624","138","155","312","11","322"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061863","61863","56","10002","5","155","39","28","73","3","80"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061864","61864","55","10002","5","0","0","0","0","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061865","61865","54","10002","5","122","31","25","61","20","47"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061866","61866","23","10002","2","131","13","55","73","17","85"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061867","61867","54","10002","5","158","7","55","72","50","76"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061868","61868","54","10002","5","31","1","12","14","6","22"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061869","61869","53","10002","5","89","56","3","62","2","62"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061870","61870","55","10002","5","237","22","74","106","10","103"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061871","61871","54","10002","5","164","13","56","78","45","80"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061873","61873","56","10002","5","708","233","114","360","32","334"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061874","61874","54","10002","5","401","45","122","178","67","182"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061875","61875","54","10002","5","125","13","34","49","23","54"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061876","61876","56","10002","5","162","15","59","79","8","61"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061877","61877","23","10002","2","162","11","39","65","34","77"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061878","61878","54","10002","5","457","19","166","201","112","201"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061879","61879","54","10002","5","116","5","38","50","30","64"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061880","61880","52","10002","5","984","94","367","499","63","526"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061881","61881","52","10002","5","115","9","40","54","12","60"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061882","61882","56","10002","5","46","2","18","21","4","24"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061883","61883","53","10002","5","154","88","2","92","3","91"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061884","61884","56","10002","5","745","74","284","378","16","376"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061885","61885","51","10002","5","216","32","78","117","18","104"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061886","61886","23","10002","2","650","54","216","304","94","279"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061887","61887","54","10002","5","82","12","15","32","3","40"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061888","61888","56","10002","5","2","0","0","2","2","3"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061889","61889","56","10002","5","160","29","40","70","4","74"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061890","61890","54","10002","5","225","19","73","98","37","98"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061891","61891","56","10002","5","0","0","0","0","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061892","61892","56","10002","5","444","58","151","225","14","261"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061894","61894","53","10002","5","735","179","159","352","26","358"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061895","61895","23","10002","2","136","6","44","65","36","68"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061896","61896","56","10002","5","116","5","48","58","3","56"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061897","61897","54","10002","5","544","29","177","222","107","265"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061898","61898","56","10002","5","48","4","17","26","3","39"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061899","61899","54","10002","5","603","110","88","207","34","208"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061900","61900","55","10002","5","1347","171","417","627","25","639"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061901","61901","51","10002","5","222","18","88","112","14","125"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061902","61902","56","10002","5","252","25","104","143","3","151"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061903","61903","54","10002","5","521","88","123","222","24","229"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061904","61904","56","10002","5","119","18","31","57","1","58"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061905","61905","55","10002","5","263","36","81","128","3","130"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061906","61906","23","10002","2","583","24","179","249","109","272"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061907","61907","56","10002","5","158","19","47","73","3","75"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061908","61908","54","10002","5","49","1","17","20","1","37"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061909","61909","56","10002","5","223","20","69","102","8","116"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061910","61910","56","10002","5","160","17","56","84","5","84"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061911","61911","54","10002","5","435","29","147","184","80","186"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061912","61912","56","10002","5","179","18","55","80","22","83"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061913","61913","56","10002","5","140","19","40","64","2","63"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061914","61914","56","10002","5","886","61","345","436","6","425"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061915","61915","23","10002","2","361","28","88","136","35","149"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061916","61916","54","10002","5","100","1","36","41","1","82"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061917","61917","54","10002","5","11","1","5","7","3","7"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061918","61918","54","10002","5","79","4","33","40","14","43"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061919","61919","54","10002","5","69","12","11","28","22","52"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061920","61920","54","10002","5","445","22","140","167","25","171"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061921","61921","51","10002","5","249","41","61","107","2","128"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061922","61922","53","10002","5","390","29","157","199","22","209"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061923","61923","56","10002","5","288","74","57","140","6","136"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061924","61924","54","10002","5","450","41","156","218","36","211"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061925","61925","54","10002","5","170","13","48","68","31","68"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061926","61926","56","10002","5","203","5","90","97","1","95"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061927","61927","54","10002","5","90","3","32","36","3","60"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061928","61928","51","10002","5","203","14","71","92","14","126"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061929","61929","56","10002","5","0","0","0","0","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061931","61931","55","10002","5","1001","123","309","455","13","462"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061932","61932","51","10002","5","240","21","88","122","24","142"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061933","61933","56","10002","5","480","19","193","223","9","215"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061934","61934","54","10002","5","22","3","5","8","2","14"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061935","61935","54","10002","5","18","0","7","10","5","8"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061936","61936","51","10002","5","266","14","70","97","35","104"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061937","61937","51","10002","5","1179","94","450","589","52","574"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061938","61938","53","10002","5","243","26","98","132","10","140"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061939","61939","54","10002","5","13","3","5","8","3","9"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061940","61940","54","10002","5","67","5","22","28","18","31"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061941","61941","54","10002","5","76","4","28","32","1","60"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061942","61942","53","10002","5","134","8","46","60","2","60"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061944","61944","51","10002","5","98","9","42","58","11","57"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061945","61945","54","10002","5","492","92","121","236","46","257"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061946","61946","54","10002","5","6","0","2","2","2","5"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061947","61947","54","10002","5","204","21","50","78","37","100"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061948","61948","54","10002","5","43","7","12","19","1","18"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061949","61949","54","10002","5","132","2","55","68","42","70"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061950","61950","54","10002","5","108","13","30","49","2","78"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061951","61951","53","10002","5","128","6","57","65","1","62"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061952","61952","54","10002","5","226","9","50","157","24","127"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061953","61953","55","10002","5","311","96","46","159","3","158"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061954","61954","51","10002","5","152","15","61","80","21","86"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061955","61955","51","10002","5","229","33","85","123","14","175"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061956","61956","53","10002","5","585","74","220","317","10","319"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061957","61957","54","10002","5","189","34","40","79","4","84"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061958","61958","51","10002","5","524","15","165","222","79","224"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061959","61959","54","10002","5","478","5","180","193","29","197"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061960","61960","53","10002","5","220","24","82","113","12","98"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061961","61961","53","10002","5","199","9","65","84","3","83"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061962","61962","54","10002","5","121","9","41","54","14","54"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061963","61963","53","10002","5","780","164","182","373","40","380"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061964","61964","51","10002","5","243","15","96","120","10","115"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061965","61965","23","10002","2","227","16","66","93","56","107"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061966","61966","53","10002","5","78","7","30","40","16","42"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061967","61967","53","10002","5","342","26","135","183","24","218"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061968","61968","23","10002","5","212","21","64","102","32","114"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061969","61969","53","10002","5","108","11","45","60","14","86"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061970","61970","54","10002","5","64","1","25","26","3","26"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061971","61971","56","10002","5","8","4","0","5","2","5"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061972","61972","51","10002","5","93","5","33","45","3","57"
