SEZ2011,AGG_COUNT,price,bedrooms,accommodates,E27,calculated_host_listings_count,PF1
"480170060461","1",33.000000000000000,1.000000000000000,2.000000000000000,132.000000000000000,1.000000000000000,125.000000000000000
"480170060464","2",43.000000000000000,1.000000000000000,2.500000000000000,169.000000000000000,1.500000000000000,157.000000000000000
"480170060465","1",60.000000000000000,1.000000000000000,2.000000000000000,6.000000000000000,1.000000000000000,7.000000000000000
"480170060466","9",103.777777777777771,2.000000000000000,3.777777777777778,110.000000000000000,2.000000000000000,98.000000000000000
"480170060469","1",80.000000000000000,1.000000000000000,4.000000000000000,148.000000000000000,1.000000000000000,142.000000000000000
"480170060470","2",58.500000000000000,1.500000000000000,4.000000000000000,191.000000000000000,1.500000000000000,198.000000000000000
"480170060471","4",35.250000000000000,1.000000000000000,3.000000000000000,96.000000000000000,1.000000000000000,116.000000000000000
"480170060472","10",128.800000000000011,1.600000000000000,4.000000000000000,8.000000000000000,6.000000000000000,6.000000000000000
"480170060473","5",68.799999999999997,1.000000000000000,3.200000000000000,197.000000000000000,7.800000000000000,166.000000000000000
"480170060474","11",83.363636363636360,1.272727272727273,3.000000000000000,119.000000000000000,18.000000000000000,121.000000000000000
"480170060475","34",225.529411764705884,1.781250000000000,4.764705882352941,49.000000000000000,27.970588235294116,48.000000000000000
"480170060476","2",117.500000000000000,1.000000000000000,2.000000000000000,0.000000000000000,6.500000000000000,0.000000000000000
"480170060477","27",126.703703703703709,2.125000000000000,5.629629629629630,95.000000000000000,8.148148148148149,98.000000000000000
"480170060478","2",94.000000000000000,1.500000000000000,4.000000000000000,86.000000000000000,1.500000000000000,87.000000000000000
"480170060479","18",199.111111111111114,1.555555555555556,3.944444444444445,0.000000000000000,4.277777777777778,0.000000000000000
"480170060480","21",147.047619047619037,1.444444444444444,3.714285714285714,69.000000000000000,22.761904761904763,64.000000000000000
"480170060482","2",115.000000000000000,2.500000000000000,6.500000000000000,17.000000000000000,34.500000000000000,14.000000000000000
"480170060485","3",67.333333333333329,1.666666666666667,4.000000000000000,67.000000000000000,1.333333333333333,66.000000000000000
"480170060488","3",45.333333333333336,1.000000000000000,2.000000000000000,171.000000000000000,1.333333333333333,151.000000000000000
"480170060489","6",112.833333333333329,1.666666666666667,3.833333333333333,50.000000000000000,15.333333333333334,54.000000000000000
"480170060490","1",19.000000000000000,1.000000000000000,2.000000000000000,55.000000000000000,1.000000000000000,53.000000000000000
"480170060491","11",110.636363636363640,1.636363636363636,4.363636363636363,37.000000000000000,14.454545454545455,35.000000000000000
"480170060492","22",512.272727272727252,1.636363636363636,4.500000000000000,70.000000000000000,20.090909090909090,57.000000000000000
"480170060493","20",108.500000000000000,1.150000000000000,3.150000000000000,43.000000000000000,14.699999999999999,39.000000000000000
"480170060495","1",40.000000000000000,1.000000000000000,2.000000000000000,151.000000000000000,1.000000000000000,157.000000000000000
"480170060497","2",39.000000000000000,1.000000000000000,2.000000000000000,64.000000000000000,1.500000000000000,60.000000000000000
"480170060499","19",100.526315789473685,1.526315789473684,3.684210526315789,91.000000000000000,21.210526315789473,89.000000000000000
"480170060501","5",99.799999999999997,1.400000000000000,4.800000000000000,21.000000000000000,8.000000000000000,19.000000000000000
"480170060502","1",70.000000000000000,1.000000000000000,4.000000000000000,69.000000000000000,1.000000000000000,72.000000000000000
"480170060504","1",30.000000000000000,0.000000000000000,2.000000000000000,193.000000000000000,2.000000000000000,179.000000000000000
"480170060505","3",81.666666666666671,1.000000000000000,2.666666666666667,84.000000000000000,1.666666666666667,85.000000000000000
"480170060506","9",105.222222222222229,1.333333333333333,4.111111111111111,52.000000000000000,32.777777777777779,45.000000000000000
"480170060507","2",45.000000000000000,1.000000000000000,2.500000000000000,92.000000000000000,2.000000000000000,94.000000000000000
"480170060509","26",146.769230769230774,1.600000000000000,4.307692307692307,69.000000000000000,6.346153846153846,54.000000000000000
"480170060510","49",87.530612244897952,1.413043478260870,3.551020408163265,368.000000000000000,13.000000000000000,299.000000000000000
"480170060512","4",89.750000000000000,1.000000000000000,2.250000000000000,114.000000000000000,2.000000000000000,120.000000000000000
"480170060513","13",110.846153846153840,1.615384615384615,5.153846153846154,65.000000000000000,20.230769230769230,50.000000000000000
"480170060514","1",70.000000000000000,2.000000000000000,6.000000000000000,51.000000000000000,1.000000000000000,52.000000000000000
"480170060515","3",53.333333333333336,1.000000000000000,2.333333333333333,150.000000000000000,1.000000000000000,153.000000000000000
"480170060516","3",68.000000000000000,1.333333333333333,3.333333333333333,216.000000000000000,1.333333333333333,255.000000000000000
"480170060517","3",173.666666666666657,1.333333333333333,5.333333333333333,11.000000000000000,45.333333333333336,12.000000000000000
"480170060518","1",82.000000000000000,2.000000000000000,5.000000000000000,10.000000000000000,6.000000000000000,8.000000000000000
"480170060521","10",113.099999999999994,1.555555555555556,3.400000000000000,64.000000000000000,7.000000000000000,51.000000000000000
"480170060522","34",75.970588235294116,1.242424242424242,3.588235294117647,253.000000000000000,19.764705882352942,189.000000000000000
"480170060523","6",85.166666666666671,1.500000000000000,4.500000000000000,57.000000000000000,22.166666666666668,51.000000000000000
"480170060524","17",67.000000000000000,1.176470588235294,3.235294117647059,17.000000000000000,23.235294117647058,10.000000000000000
"480170060525","2",69.500000000000000,2.500000000000000,5.000000000000000,131.000000000000000,1.000000000000000,109.000000000000000
"480170060526","54",107.629629629629633,1.566037735849057,3.962962962962963,132.000000000000000,17.425925925925927,105.000000000000000
"480170060527","2",65.000000000000000,2.000000000000000,4.000000000000000,94.000000000000000,1.000000000000000,94.000000000000000
"480170060528","1",83.000000000000000,2.000000000000000,6.000000000000000,116.000000000000000,5.000000000000000,123.000000000000000
"480170060529","19",97.842105263157890,2.000000000000000,5.315789473684211,3.000000000000000,20.421052631578949,2.000000000000000
"480170060530","7",137.571428571428584,1.857142857142857,4.714285714285714,159.000000000000000,1.857142857142857,115.000000000000000
"480170060531","6",77.666666666666671,1.666666666666667,3.833333333333333,285.000000000000000,1.000000000000000,254.000000000000000
"480170060533","29",137.724137931034477,1.555555555555556,4.241379310344827,60.000000000000000,8.827586206896552,50.000000000000000
"480170060534","3",54.666666666666664,1.666666666666667,4.000000000000000,129.000000000000000,1.000000000000000,151.000000000000000
"480170060535","9",120.222222222222229,1.571428571428571,4.222222222222222,25.000000000000000,18.333333333333332,15.000000000000000
"480170060536","9",64.888888888888886,1.375000000000000,3.444444444444445,278.000000000000000,1.555555555555556,296.000000000000000
"480170060538","8",136.375000000000000,1.625000000000000,4.000000000000000,23.000000000000000,9.000000000000000,21.000000000000000
"480170060539","4",85.750000000000000,1.750000000000000,5.000000000000000,32.000000000000000,48.500000000000000,32.000000000000000
"480170060540","1",70.000000000000000,0.000000000000000,2.000000000000000,116.000000000000000,1.000000000000000,119.000000000000000
"480170060541","1",57.000000000000000,1.000000000000000,4.000000000000000,106.000000000000000,1.000000000000000,101.000000000000000
"480170060542","20",117.450000000000003,1.700000000000000,3.850000000000000,105.000000000000000,5.450000000000000,75.000000000000000
"480170060543","1",60.000000000000000,1.000000000000000,4.000000000000000,162.000000000000000,1.000000000000000,151.000000000000000
"480170060544","7",74.000000000000000,1.142857142857143,3.285714285714286,2.000000000000000,3.857142857142857,2.000000000000000
"480170060545","14",161.285714285714278,1.928571428571429,4.642857142857143,37.000000000000000,27.142857142857142,16.000000000000000
"480170060546","1",34.000000000000000,1.000000000000000,2.000000000000000,181.000000000000000,1.000000000000000,176.000000000000000
"480170060547","15",404.800000000000011,1.933333333333333,4.400000000000000,53.000000000000000,5.066666666666666,49.000000000000000
"480170060548","2",93.000000000000000,2.000000000000000,5.000000000000000,10.000000000000000,2.500000000000000,2.000000000000000
"480170060551","22",116.045454545454547,1.727272727272727,4.681818181818182,94.000000000000000,13.409090909090908,85.000000000000000
"480170060554","9",149.888888888888886,1.777777777777778,4.222222222222222,13.000000000000000,29.111111111111111,3.000000000000000
"480170060555","4",43.500000000000000,1.250000000000000,2.500000000000000,132.000000000000000,1.250000000000000,124.000000000000000
"480170060557","19",78.894736842105260,1.421052631578947,3.684210526315789,116.000000000000000,13.105263157894736,126.000000000000000
"480170060558","8",83.875000000000000,1.625000000000000,4.000000000000000,63.000000000000000,12.250000000000000,63.000000000000000
"480170060559","70",143.085714285714289,1.656716417910448,4.128571428571429,27.000000000000000,15.414285714285715,13.000000000000000
"480170060560","14",84.142857142857139,1.461538461538461,4.071428571428571,58.000000000000000,12.357142857142858,49.000000000000000
"480170060561","5",59.799999999999997,1.800000000000000,3.800000000000000,159.000000000000000,1.000000000000000,137.000000000000000
"480170060563","10",70.900000000000006,1.300000000000000,3.200000000000000,130.000000000000000,1.700000000000000,142.000000000000000
"480170060564","2",26.000000000000000,1.000000000000000,1.500000000000000,55.000000000000000,2.000000000000000,36.000000000000000
"480170060565","24",96.416666666666671,1.681818181818182,4.583333333333333,127.000000000000000,47.666666666666664,89.000000000000000
"480170060566","15",134.933333333333337,2.071428571428572,5.400000000000000,45.000000000000000,15.666666666666666,29.000000000000000
"480170060568","2",61.500000000000000,1.500000000000000,3.000000000000000,101.000000000000000,86.500000000000000,80.000000000000000
"480170060570","16",110.062500000000000,1.500000000000000,4.000000000000000,29.000000000000000,13.687500000000000,27.000000000000000
"480170060571","19",88.368421052631575,1.631578947368421,4.105263157894737,26.000000000000000,14.947368421052632,37.000000000000000
"480170060573","12",93.500000000000000,1.500000000000000,4.166666666666667,62.000000000000000,17.250000000000000,57.000000000000000
"480170060574","53",149.679245283018872,1.588235294117647,3.962264150943396,32.000000000000000,19.584905660377359,29.000000000000000
"480170060576","7",784.571428571428555,1.714285714285714,3.714285714285714,180.000000000000000,1.285714285714286,154.000000000000000
"480170060577","43",270.465116279069775,2.069767441860465,4.651162790697675,81.000000000000000,11.139534883720930,66.000000000000000
"480170060578","2",65.500000000000000,1.500000000000000,3.000000000000000,237.000000000000000,1.000000000000000,248.000000000000000
"480170060580","2",52.500000000000000,1.500000000000000,4.000000000000000,242.000000000000000,1.000000000000000,234.000000000000000
"480170060581","25",141.360000000000014,1.920000000000000,4.840000000000000,48.000000000000000,18.480000000000000,50.000000000000000
"480170060582","3",78.333333333333329,1.333333333333333,2.333333333333333,141.000000000000000,1.000000000000000,133.000000000000000
"480170060583","9",168.444444444444457,2.000000000000000,4.888888888888889,76.000000000000000,8.000000000000000,58.000000000000000
"480170060584","19",123.315789473684205,1.444444444444444,4.210526315789473,85.000000000000000,17.052631578947370,50.000000000000000
"480170060585","4",108.750000000000000,1.500000000000000,4.000000000000000,58.000000000000000,7.250000000000000,30.000000000000000
"480170060586","14",112.714285714285708,1.500000000000000,4.428571428571429,21.000000000000000,17.071428571428573,19.000000000000000
"480170060588","19",90.947368421052630,1.421052631578947,3.947368421052631,100.000000000000000,32.210526315789473,96.000000000000000
"480170060589","32",297.406250000000000,2.064516129032258,4.437500000000000,115.000000000000000,20.218750000000000,90.000000000000000
"480170060590","13",54.461538461538460,1.153846153846154,2.307692307692307,104.000000000000000,5.461538461538462,78.000000000000000
"480170060591","14",86.000000000000000,1.357142857142857,3.357142857142857,1.000000000000000,15.571428571428571,1.000000000000000
"480170060592","8",96.250000000000000,1.375000000000000,3.875000000000000,135.000000000000000,21.375000000000000,96.000000000000000
"480170060593","26",101.807692307692307,1.560000000000000,3.692307692307693,252.000000000000000,15.961538461538462,172.000000000000000
"480170060594","2",106.000000000000000,2.500000000000000,6.000000000000000,296.000000000000000,3.000000000000000,234.000000000000000
"480170060595","11",1017.090909090909122,1.818181818181818,4.454545454545454,59.000000000000000,2.727272727272727,42.000000000000000
"480170060597","19",113.263157894736835,1.684210526315789,4.736842105263158,0.000000000000000,22.210526315789473,0.000000000000000
"480170060598","1",65.000000000000000,2.000000000000000,5.000000000000000,154.000000000000000,1.000000000000000,132.000000000000000
"480170060599","23",116.956521739130437,1.608695652173913,3.956521739130435,72.000000000000000,16.652173913043477,70.000000000000000
"480170060600","1",29.000000000000000,1.000000000000000,1.000000000000000,82.000000000000000,2.000000000000000,56.000000000000000
"480170060601","6",106.666666666666671,1.333333333333333,3.500000000000000,10.000000000000000,4.333333333333333,15.000000000000000
"480170060602","2",100.000000000000000,1.000000000000000,4.000000000000000,114.000000000000000,1.500000000000000,76.000000000000000
"480170060603","20",103.450000000000003,1.578947368421053,3.400000000000000,62.000000000000000,8.600000000000000,53.000000000000000
"480170060604","2",89.500000000000000,1.000000000000000,3.000000000000000,0.000000000000000,87.000000000000000,0.000000000000000
"480170060605","20",236.150000000000006,1.550000000000000,4.100000000000000,46.000000000000000,18.199999999999999,42.000000000000000
"480170060606","56",88.803571428571431,1.431372549019608,3.392857142857143,157.000000000000000,7.482142857142857,150.000000000000000
"480170060607","8",203.375000000000000,1.714285714285714,4.625000000000000,3.000000000000000,19.375000000000000,0.000000000000000
"480170060608","16",151.812500000000000,1.812500000000000,3.687500000000000,51.000000000000000,7.625000000000000,28.000000000000000
"480170060609","13",132.538461538461547,1.769230769230769,4.692307692307693,11.000000000000000,8.000000000000000,9.000000000000000
"480170060612","5",84.000000000000000,1.600000000000000,3.800000000000000,27.000000000000000,1.400000000000000,36.000000000000000
"480170060613","4",139.750000000000000,1.500000000000000,4.500000000000000,26.000000000000000,10.000000000000000,20.000000000000000
"480170060614","15",79.933333333333337,1.357142857142857,3.800000000000000,154.000000000000000,5.466666666666667,127.000000000000000
"480170060615","2",61.500000000000000,2.000000000000000,5.000000000000000,162.000000000000000,46.500000000000000,181.000000000000000
"480170060616","4",60.000000000000000,1.000000000000000,2.000000000000000,189.000000000000000,2.250000000000000,175.000000000000000
"480170060617","14",114.357142857142861,1.846153846153846,4.285714285714286,47.000000000000000,37.285714285714285,42.000000000000000
"480170060619","17",100.529411764705884,1.411764705882353,3.823529411764706,4.000000000000000,6.882352941176471,7.000000000000000
"480170060620","3",64.333333333333329,1.666666666666667,4.000000000000000,126.000000000000000,2.333333333333333,108.000000000000000
"480170060621","6",1062.833333333333258,3.000000000000000,6.166666666666667,11.000000000000000,42.000000000000000,10.000000000000000
"480170060622","27",133.518518518518505,1.423076923076923,4.000000000000000,66.000000000000000,11.703703703703704,69.000000000000000
"480170060623","14",111.785714285714292,1.307692307692308,3.857142857142857,51.000000000000000,13.571428571428571,27.000000000000000
"480170060624","2",50.500000000000000,1.000000000000000,2.500000000000000,141.000000000000000,1.000000000000000,137.000000000000000
"480170060625","11",91.000000000000000,1.100000000000000,3.727272727272727,39.000000000000000,20.636363636363637,23.000000000000000
"480170060626","25",102.280000000000001,1.826086956521739,4.480000000000000,149.000000000000000,5.560000000000000,139.000000000000000
"480170060628","20",122.250000000000000,1.350000000000000,3.750000000000000,108.000000000000000,45.500000000000000,95.000000000000000
"480170060629","20",92.400000000000006,1.200000000000000,2.900000000000000,45.000000000000000,16.850000000000001,38.000000000000000
"480170060630","12",120.166666666666671,1.333333333333333,3.750000000000000,24.000000000000000,43.083333333333336,17.000000000000000
"480170060631","10",78.400000000000006,1.500000000000000,3.500000000000000,68.000000000000000,41.399999999999999,77.000000000000000
"480170060632","12",68.500000000000000,1.166666666666667,3.083333333333333,118.000000000000000,17.500000000000000,113.000000000000000
"480170060633","2",36.000000000000000,1.000000000000000,2.000000000000000,32.000000000000000,1.000000000000000,14.000000000000000
"480170060634","2",71.500000000000000,1.500000000000000,3.500000000000000,232.000000000000000,2.000000000000000,239.000000000000000
"480170060635","2",47.500000000000000,2.500000000000000,5.500000000000000,82.000000000000000,1.500000000000000,76.000000000000000
"480170060636","4",195.000000000000000,2.250000000000000,4.500000000000000,11.000000000000000,16.750000000000000,8.000000000000000
"480170060639","4",90.250000000000000,1.250000000000000,3.500000000000000,0.000000000000000,4.250000000000000,0.000000000000000
"480170060640","5",146.599999999999994,1.000000000000000,3.200000000000000,30.000000000000000,4.800000000000000,27.000000000000000
"480170060641","12",150.000000000000000,1.916666666666667,4.500000000000000,84.000000000000000,5.083333333333333,13.000000000000000
"480170060642","31",185.032258064516128,1.733333333333333,4.548387096774194,51.000000000000000,5.612903225806452,35.000000000000000
"480170060643","22",126.818181818181813,1.421052631578947,3.954545454545455,27.000000000000000,14.727272727272727,16.000000000000000
"480170060644","13",150.230769230769226,2.000000000000000,4.846153846153846,20.000000000000000,12.384615384615385,10.000000000000000
"480170060645","4",165.750000000000000,2.000000000000000,4.250000000000000,31.000000000000000,9.500000000000000,35.000000000000000
"480170060646","3",93.333333333333329,1.666666666666667,4.666666666666667,318.000000000000000,5.000000000000000,341.000000000000000
"480170060647","6",64.500000000000000,1.000000000000000,3.500000000000000,15.000000000000000,5.500000000000000,12.000000000000000
"480170060648","13",122.461538461538467,1.500000000000000,4.153846153846154,66.000000000000000,10.923076923076923,55.000000000000000
"480170060649","5",51.200000000000003,1.500000000000000,2.800000000000000,155.000000000000000,1.400000000000000,151.000000000000000
"480170060650","33",114.757575757575751,1.562500000000000,3.878787878787879,77.000000000000000,5.090909090909091,53.000000000000000
"480170060652","17",109.176470588235290,1.812500000000000,4.058823529411764,163.000000000000000,5.823529411764706,125.000000000000000
"480170060653","19",153.578947368421041,1.736842105263158,4.368421052631579,50.000000000000000,16.947368421052630,49.000000000000000
"480170060654","17",93.058823529411768,1.600000000000000,3.470588235294118,105.000000000000000,10.235294117647058,127.000000000000000
"480170060655","13",86.000000000000000,1.727272727272727,3.461538461538462,50.000000000000000,5.461538461538462,65.000000000000000
"480170060656","1",63.000000000000000,2.000000000000000,5.000000000000000,92.000000000000000,3.000000000000000,88.000000000000000
"480170060659","11",66.272727272727266,1.181818181818182,3.272727272727273,185.000000000000000,2.090909090909091,210.000000000000000
"480170060660","12",153.333333333333343,2.090909090909091,5.583333333333333,5.000000000000000,6.166666666666667,16.000000000000000
"480170060661","1",22.000000000000000,0.000000000000000,2.000000000000000,78.000000000000000,2.000000000000000,66.000000000000000
"480170060662","11",171.909090909090907,1.800000000000000,3.727272727272727,17.000000000000000,4.181818181818182,12.000000000000000
"480170060663","5",104.599999999999994,1.400000000000000,3.800000000000000,1.000000000000000,5.000000000000000,0.000000000000000
"480170060664","5",119.799999999999997,1.600000000000000,3.800000000000000,20.000000000000000,8.000000000000000,18.000000000000000
"480170060665","6",111.166666666666671,1.666666666666667,4.500000000000000,26.000000000000000,31.166666666666668,18.000000000000000
"480170060666","6",81.166666666666671,1.500000000000000,3.333333333333333,32.000000000000000,10.333333333333334,15.000000000000000
"480170060667","9",87.111111111111114,1.444444444444444,3.777777777777778,114.000000000000000,3.888888888888889,66.000000000000000
"480170060668","11",143.636363636363626,1.454545454545455,3.545454545454545,54.000000000000000,6.000000000000000,42.000000000000000
"480170060669","9",105.222222222222229,1.444444444444444,3.666666666666667,18.000000000000000,8.444444444444445,14.000000000000000
"480170060671","30",123.633333333333340,1.428571428571429,3.766666666666667,118.000000000000000,17.333333333333332,101.000000000000000
"480170060673","15",102.266666666666666,1.666666666666667,3.466666666666667,189.000000000000000,37.933333333333330,143.000000000000000
"480170060674","15",91.733333333333334,1.400000000000000,3.866666666666667,116.000000000000000,12.800000000000001,91.000000000000000
"480170060675","4",60.250000000000000,1.333333333333333,2.500000000000000,7.000000000000000,7.750000000000000,0.000000000000000
"480170060676","1",440.000000000000000,6.000000000000000,12.000000000000000,5.000000000000000,3.000000000000000,3.000000000000000
"480170060677","2",51.500000000000000,1.000000000000000,3.000000000000000,14.000000000000000,11.000000000000000,8.000000000000000
"480170060678","2",55.000000000000000,1.000000000000000,2.000000000000000,184.000000000000000,3.000000000000000,171.000000000000000
"480170060681","2",59.000000000000000,1.000000000000000,2.500000000000000,2.000000000000000,3.000000000000000,2.000000000000000
"480170060682","29",162.586206896551715,1.357142857142857,3.724137931034483,57.000000000000000,29.586206896551722,35.000000000000000
"480170060683","17",87.705882352941174,1.533333333333333,3.941176470588236,31.000000000000000,18.529411764705884,45.000000000000000
"480170060684","2",105.000000000000000,2.000000000000000,4.000000000000000,63.000000000000000,4.000000000000000,57.000000000000000
"480170060685","15",62.000000000000000,1.266666666666667,3.666666666666667,200.000000000000000,4.333333333333333,177.000000000000000
"480170060686","4",88.500000000000000,1.250000000000000,2.750000000000000,1.000000000000000,4.750000000000000,0.000000000000000
"480170060687","6",72.000000000000000,1.166666666666667,3.000000000000000,334.000000000000000,2.666666666666667,329.000000000000000
"480170060689","3",168.000000000000000,2.333333333333333,5.666666666666667,0.000000000000000,4.333333333333333,0.000000000000000
"480170060690","2",92.500000000000000,1.000000000000000,4.000000000000000,0.000000000000000,6.000000000000000,0.000000000000000
"480170060691","3",105.333333333333329,1.333333333333333,3.333333333333333,0.000000000000000,6.666666666666667,0.000000000000000
"480170060692","4",131.250000000000000,2.000000000000000,3.750000000000000,49.000000000000000,5.250000000000000,28.000000000000000
"480170060693","16",135.375000000000000,1.750000000000000,4.500000000000000,34.000000000000000,34.312500000000000,29.000000000000000
"480170060694","13",98.769230769230774,1.538461538461539,3.769230769230769,104.000000000000000,17.769230769230770,141.000000000000000
"480170060695","2",85.500000000000000,1.000000000000000,3.000000000000000,2.000000000000000,2.500000000000000,3.000000000000000
"480170060699","3",39.333333333333336,1.000000000000000,3.333333333333333,69.000000000000000,3.333333333333333,49.000000000000000
"480170060700","18",98.166666666666671,1.777777777777778,4.500000000000000,13.000000000000000,15.944444444444445,8.000000000000000
"480170060701","11",146.000000000000000,2.272727272727273,5.363636363636363,17.000000000000000,32.090909090909093,10.000000000000000
"480170060702","8",96.000000000000000,1.625000000000000,4.500000000000000,31.000000000000000,5.250000000000000,26.000000000000000
"480170060703","6",147.833333333333343,2.200000000000000,4.166666666666667,14.000000000000000,5.500000000000000,13.000000000000000
"480170060704","3",85.000000000000000,1.333333333333333,3.333333333333333,31.000000000000000,4.000000000000000,31.000000000000000
"480170060705","8",158.875000000000000,1.250000000000000,3.125000000000000,0.000000000000000,5.000000000000000,0.000000000000000
"480170060706","11",122.272727272727266,1.363636363636364,4.000000000000000,45.000000000000000,6.818181818181818,42.000000000000000
"480170060707","11",105.272727272727266,1.454545454545455,4.272727272727272,30.000000000000000,31.454545454545453,21.000000000000000
"480170060709","10",107.799999999999997,1.300000000000000,3.600000000000000,12.000000000000000,21.100000000000001,14.000000000000000
"480170060710","8",69.375000000000000,1.000000000000000,2.750000000000000,175.000000000000000,4.500000000000000,169.000000000000000
"480170060711","20",236.099999999999994,1.350000000000000,3.800000000000000,39.000000000000000,8.350000000000000,7.000000000000000
"480170060712","1",53.000000000000000,0.000000000000000,2.000000000000000,8.000000000000000,1.000000000000000,8.000000000000000
"480170060713","12",75.666666666666671,1.363636363636364,3.666666666666667,9.000000000000000,17.666666666666668,9.000000000000000
"480170060714","3",170.666666666666657,1.666666666666667,3.000000000000000,16.000000000000000,13.000000000000000,16.000000000000000
"480170060715","13",154.384615384615387,1.230769230769231,3.615384615384615,56.000000000000000,33.615384615384613,53.000000000000000
"480170060717","6",55.833333333333336,1.250000000000000,2.666666666666667,89.000000000000000,17.166666666666668,114.000000000000000
"480170060718","3",180.666666666666657,1.666666666666667,5.333333333333333,31.000000000000000,17.000000000000000,3.000000000000000
"480170060719","2",56.000000000000000,1.000000000000000,2.000000000000000,236.000000000000000,1.500000000000000,261.000000000000000
"480170060720","6",85.833333333333329,1.333333333333333,3.000000000000000,1.000000000000000,2.166666666666667,1.000000000000000
"480170060721","9",250.000000000000000,1.555555555555556,3.888888888888889,0.000000000000000,7.000000000000000,0.000000000000000
"480170060722","1",110.000000000000000,1.000000000000000,4.000000000000000,83.000000000000000,2.000000000000000,59.000000000000000
"480170060724","6",87.000000000000000,2.333333333333333,4.000000000000000,0.000000000000000,7.166666666666667,0.000000000000000
"480170060725","5",171.199999999999989,2.000000000000000,4.800000000000000,6.000000000000000,2.800000000000000,5.000000000000000
"480170060726","1",70.000000000000000,2.000000000000000,4.000000000000000,73.000000000000000,1.000000000000000,72.000000000000000
"480170060727","1",65.000000000000000,1.000000000000000,2.000000000000000,43.000000000000000,1.000000000000000,26.000000000000000
"480170060728","1",47.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000
"480170060730","9",78.777777777777771,1.222222222222222,3.333333333333333,39.000000000000000,25.888888888888889,35.000000000000000
"480170060731","12",88.083333333333329,1.583333333333333,3.750000000000000,158.000000000000000,6.416666666666667,155.000000000000000
"480170060732","4",65.750000000000000,1.250000000000000,3.250000000000000,79.000000000000000,2.250000000000000,85.000000000000000
"480170060733","1",37.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,2.000000000000000
"480170060734","28",191.178571428571416,1.535714285714286,4.035714285714286,118.000000000000000,23.000000000000000,65.000000000000000
"480170060735","12",104.833333333333329,1.250000000000000,3.583333333333333,59.000000000000000,6.750000000000000,33.000000000000000
"480170060738","5",203.599999999999994,1.750000000000000,3.800000000000000,10.000000000000000,4.400000000000000,2.000000000000000
"480170060740","9",130.111111111111114,2.111111111111111,4.444444444444445,65.000000000000000,26.888888888888889,64.000000000000000
"480170060741","9",122.777777777777771,1.500000000000000,3.000000000000000,34.000000000000000,18.555555555555557,27.000000000000000
"480170060743","8",155.500000000000000,1.625000000000000,4.000000000000000,22.000000000000000,3.625000000000000,14.000000000000000
"480170060746","15",126.733333333333334,1.466666666666667,3.800000000000000,47.000000000000000,26.399999999999999,33.000000000000000
"480170060747","22",159.818181818181813,1.850000000000000,4.318181818181818,92.000000000000000,3.863636363636364,77.000000000000000
"480170060748","8",193.125000000000000,2.250000000000000,5.000000000000000,39.000000000000000,38.750000000000000,32.000000000000000
"480170060750","9",137.000000000000000,1.666666666666667,3.888888888888889,29.000000000000000,27.888888888888889,17.000000000000000
"480170060751","2",129.500000000000000,2.000000000000000,4.000000000000000,0.000000000000000,1.500000000000000,0.000000000000000
"480170060752","7",100.857142857142861,1.166666666666667,3.857142857142857,20.000000000000000,20.714285714285715,10.000000000000000
"480170060753","11",110.363636363636360,1.272727272727273,3.636363636363636,13.000000000000000,7.454545454545454,12.000000000000000
"480170060754","22",114.681818181818187,1.428571428571429,3.727272727272727,61.000000000000000,17.409090909090910,59.000000000000000
"480170060755","16",140.750000000000000,2.200000000000000,5.000000000000000,80.000000000000000,42.125000000000000,79.000000000000000
"480170060756","15",155.800000000000011,1.500000000000000,4.000000000000000,104.000000000000000,51.799999999999997,78.000000000000000
"480170060757","10",98.700000000000003,2.000000000000000,4.400000000000000,27.000000000000000,20.399999999999999,25.000000000000000
"480170060758","12",79.833333333333329,1.416666666666667,3.583333333333333,0.000000000000000,12.166666666666666,0.000000000000000
"480170060759","2",47.000000000000000,1.000000000000000,2.000000000000000,18.000000000000000,3.000000000000000,20.000000000000000
"480170060760","13",94.384615384615387,1.846153846153846,4.153846153846154,106.000000000000000,6.076923076923077,74.000000000000000
"480170060761","6",71.000000000000000,1.500000000000000,3.333333333333333,0.000000000000000,1.000000000000000,0.000000000000000
"480170060762","2",42.500000000000000,1.000000000000000,3.500000000000000,33.000000000000000,3.500000000000000,20.000000000000000
"480170060763","45",101.777777777777771,1.386363636363636,3.800000000000000,236.000000000000000,8.088888888888889,227.000000000000000
"480170060764","3",82.000000000000000,1.500000000000000,4.666666666666667,61.000000000000000,7.666666666666667,45.000000000000000
"480170060765","1",38.000000000000000,1.000000000000000,3.000000000000000,14.000000000000000,1.000000000000000,8.000000000000000
"480170060766","2",78.000000000000000,2.000000000000000,6.000000000000000,141.000000000000000,3.000000000000000,142.000000000000000
"480170060767","6",136.166666666666657,1.166666666666667,3.166666666666667,54.000000000000000,24.000000000000000,38.000000000000000
"480170060768","8",42.500000000000000,1.500000000000000,2.375000000000000,642.000000000000000,2.625000000000000,647.000000000000000
"480170060771","11",78.909090909090907,1.363636363636364,3.272727272727273,42.000000000000000,2.090909090909091,43.000000000000000
"480170060772","4",80.250000000000000,1.666666666666667,3.000000000000000,444.000000000000000,1.000000000000000,440.000000000000000
